epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,3934.2,1.04009,0.99391,1.52928,0.72792,0.63635,0.73479,0.36519,2.00297,1.30451,2.07152,0.000410454,0.000410454,0.000410454
135,3963.41,1.03853,0.9984,1.52775,0.70412,0.65089,0.73166,0.36613,1.98471,1.31325,2.05169,0.000375337,0.000375337,0.000375337
136,3992.59,1.03849,0.99196,1.52364,0.71784,0.66447,0.72965,0.36272,1.9813,1.34119,2.03983,0.00034227,0.00034227,0.00034227
137,4021.79,1.04966,1.00936,1.53884,0.74098,0.63809,0.73349,0.36329,2.00534,1.32874,2.07996,0.000311268,0.000311268,0.000311268
138,4051.3,1.03821,0.99319,1.52666,0.71683,0.63436,0.73035,0.36645,1.98889,1.31584,2.07343,0.000282345,0.000282345,0.000282345
139,4080.46,1.04256,0.99403,1.53179,0.68777,0.67514,0.73012,0.36263,2.01342,1.32026,2.07292,0.000255513,0.000255513,0.000255513
140,4110.07,1.05484,0.98382,1.52774,0.70645,0.65568,0.73378,0.3601,2.02843,1.32313,2.08528,0.000230784,0.000230784,0.000230784
141,4137.34,1.09646,0.93835,1.50872,0.68495,0.68779,0.73274,0.3669,2.02902,1.30588,2.0609,0.000208169,0.000208169,0.000208169
142,4164.67,1.05435,0.90516,1.47259,0.72843,0.66238,0.73624,0.36681,2.04088,1.29529,2.08335,0.000187678,0.000187678,0.000187678
143,4192.3,1.00201,0.87384,1.45849,0.71478,0.66529,0.73951,0.37019,2.01894,1.31288,2.07782,0.00016932,0.00016932,0.00016932
144,4219.56,1.01658,0.84649,1.46054,0.7582,0.63785,0.73031,0.36773,2.03532,1.307,2.08761,0.000153102,0.000153102,0.000153102
145,4246.68,1.01266,0.85409,1.45342,0.74858,0.63996,0.74038,0.36952,2.04896,1.31505,2.09484,0.000139032,0.000139032,0.000139032
146,4273.97,1.02967,0.8687,1.46502,0.73078,0.65565,0.74142,0.37301,2.051,1.30904,2.09069,0.000127117,0.000127117,0.000127117
147,4301.36,1.03364,0.87161,1.45629,0.75109,0.66707,0.74266,0.36577,2.05697,1.31021,2.10098,0.00011736,0.00011736,0.00011736
148,4328.51,0.98665,0.82899,1.43904,0.73872,0.63993,0.7411,0.37462,2.06094,1.31832,2.07994,0.000109768,0.000109768,0.000109768
149,4355.7,1.01112,0.84765,1.45286,0.73925,0.66107,0.74063,0.36885,2.07177,1.31196,2.10198,0.000104342,0.000104342,0.000104342
150,4382.83,1.0259,0.85482,1.4547,0.74848,0.64421,0.7398,0.37275,2.08192,1.3119,2.08928,0.000101086,0.000101086,0.000101086
